Num,Verb,Class,first_jamo
37901,신석하,3,ㅅ
37902,신선놀음하,3,ㅅ
37903,신선되,28,ㅅ
37904,신선하,3,ㅅ
37905,신선하,9,ㅅ
37906,신설되,28,ㅅ
37907,신설하,3,ㅅ
37908,신섭하,3,ㅅ
37909,신성스럽,35,ㅅ
37910,신성시되,28,ㅅ
37911,신성시하,3,ㅅ
37912,신성하,3,ㅅ
37913,신성하,9,ㅅ
37914,신성화되,28,ㅅ
37915,신성화하,3,ㅅ
37916,신세스럽,35,ㅅ
37917,신세타령하,3,ㅅ
37918,신소되,28,ㅅ
37919,신소리하,3,ㅅ
37920,신소하,3,ㅅ
37921,신속하,3,ㅅ
37922,신속하,9,ㅅ
37923,신속화되,28,ㅅ
37924,신속화하,3,ㅅ
37925,신쇄하,3,ㅅ
37926,신수하,3,ㅅ
37927,신수하,9,ㅅ
37928,신숙하,3,ㅅ
37929,신순하,3,ㅅ
37930,신술하,3,ㅅ
37931,신숭하,3,ㅅ
37932,신승하,3,ㅅ
37933,신시하,3,ㅅ
37934,신신당부하,3,ㅅ
37935,신신부탁하,3,ㅅ
37936,신신펀펀하,9,ㅅ
37937,신신하,9,ㅅ
37938,신실하,9,ㅅ
37939,신심직행하,3,ㅅ
37940,신알하,3,ㅅ
37941,신앙하,3,ㅅ
37942,신애하,3,ㅅ
37943,신약하,3,ㅅ
37944,신약하,9,ㅅ
37945,신언하,3,ㅅ
37946,신엄하,3,ㅅ
37947,신엄하,9,ㅅ
37948,신역되,28,ㅅ
37949,신역하,3,ㅅ
37950,신연맞이하,3,ㅅ
37951,신연하,3,ㅅ
37952,신열하,9,ㅅ
37953,신영하,3,ㅅ
37954,신예하,3,ㅅ
37955,신오하,9,ㅅ
37956,신요하,3,ㅅ
37957,신용하,3,ㅅ
37958,신원하,3,ㅅ
37959,신위하,3,ㅅ
37960,신유하,3,ㅅ
37961,신음하,3,ㅅ
37962,신읍하,3,ㅅ
37963,신의하,3,ㅅ
37964,신이하,9,ㅅ
37965,신익,44,ㅅ
37966,신인공노하,3,ㅅ
37967,신인공분하,3,ㅅ
37968,신인하,3,ㅅ
37969,신임되,28,ㅅ
37970,신임하,3,ㅅ
37971,신입구출하,3,ㅅ
37972,신입사하,3,ㅅ
37973,신입하,3,ㅅ
37974,신작하,3,ㅅ
37975,신장개업하,3,ㅅ
37976,신장되,28,ㅅ
37977,신장하,3,ㅅ
37978,신전하,3,ㅅ
37979,신접살림하,3,ㅅ
37980,신접살이하,3,ㅅ
37981,신접하,3,ㅅ
37982,신정하,3,ㅅ
37983,신제되,28,ㅅ
37984,신제하,3,ㅅ
37985,신조되,28,ㅅ
37986,신조하,3,ㅅ
37987,신조화되,28,ㅅ
37988,신조화하,3,ㅅ
37989,신종하,3,ㅅ
37990,신주양자하,3,ㅅ
37991,신주출후하,3,ㅅ
37992,신주치레하,3,ㅅ
37993,신주하,3,ㅅ
37994,신중하,9,ㅅ
37995,신지무의하,3,ㅅ
37996,신지하,3,ㅅ
37997,신진하,3,ㅅ
37998,신질하,9,ㅅ
37999,신집하,3,ㅅ
38000,신차하,3,ㅅ
38001,신착립하,3,ㅅ
38002,신착하,3,ㅅ
38003,신찬하,3,ㅅ
38004,신참하,3,ㅅ
38005,신창하,3,ㅅ
38006,신철하,9,ㅅ
38007,신첩하,3,ㅅ
38008,신청되,28,ㅅ
38009,신청부같,32,ㅅ
38010,신청하,3,ㅅ
38011,신체검사하,3,ㅅ
38012,신체화되,28,ㅅ
38013,신체화하,3,ㅅ
38014,신축되,28,ㅅ
38015,신축자재하,9,ㅅ
38016,신축하,3,ㅅ
38017,신출귀몰하,3,ㅅ
38018,신출귀몰하,9,ㅅ
38019,신출하,3,ㅅ
38020,신취하,3,ㅅ
38021,신칙하,3,ㅅ
38022,신친당지하,3,ㅅ
38023,신탁하,3,ㅅ
38024,신택하,3,ㅅ
38025,신통방통하,9,ㅅ
38026,신통스럽,35,ㅅ
38027,신통하,3,ㅅ
38028,신통하,9,ㅅ
38029,신퇴하,3,ㅅ
38030,신트림하,3,ㅅ
38031,신틱하,3,ㅅ
38032,신판하,3,ㅅ
38033,신푸녕스럽,35,ㅅ
38034,신풀이하,3,ㅅ
38035,신풍스럽,35,ㅅ
38036,신하,3,ㅅ
38037,신하,9,ㅅ
38038,신해하,3,ㅅ
38039,신행하,3,ㅅ
38040,신허하,9,ㅅ
38041,신호하,3,ㅅ
38042,신호화하,3,ㅅ
38043,신혼하,3,ㅅ
38044,신화하,3,ㅅ
38045,신화화되,28,ㅅ
38046,신화화하,3,ㅅ
38047,신효하,9,ㅅ
38048,신후하,9,ㅅ
38049,신흥하,3,ㅅ
38050,싣,20,ㅅ
38051,실각되,28,ㅅ
38052,실각하,3,ㅅ
38053,실감되,28,ㅅ
38054,실감하,3,ㅅ
38055,실거주하,3,ㅅ
38056,실거하,3,ㅅ
38057,실검하,3,ㅅ
38058,실겅실겅하,3,ㅅ
38059,실겅실겅하,9,ㅅ
38060,실격되,28,ㅅ
38061,실격패하,3,ㅅ
38062,실격하,3,ㅅ
38063,실견하,3,ㅅ
38064,실경하,3,ㅅ
38065,실고하,3,ㅅ
38066,실구하,3,ㅅ
38067,실국하,3,ㅅ
38068,실권되,28,ㅅ
38069,실권하,3,ㅅ
38070,실그러뜨리,28,ㅅ
38071,실그러지,28,ㅅ
38072,실그러트리,28,ㅅ
38073,실그럭거리,28,ㅅ
38074,실그럭대,28,ㅅ
38075,실그럭실그럭하,3,ㅅ
38076,실금하,3,ㅅ
38077,실긋거리,28,ㅅ
38078,실긋대,28,ㅅ
38079,실긋샐긋하,3,ㅅ
38080,실긋샐긋하,9,ㅅ
38081,실긋실긋하,3,ㅅ
38082,실긋실긋하,9,ㅅ
38083,실긋하,3,ㅅ
38084,실긋하,9,ㅅ
38085,실기죽거리,28,ㅅ
38086,실기죽대,28,ㅅ
38087,실기죽샐기죽하,3,ㅅ
38088,실기죽실기죽하,3,ㅅ
38089,실기죽하,3,ㅅ
38090,실기죽하,9,ㅅ
38091,실기하,3,ㅅ
38092,실낱같,32,ㅅ
38093,실념되,28,ㅅ
38094,실념하,3,ㅅ
38095,실농하,3,ㅅ
38096,실담하,3,ㅅ
38097,실답,35,ㅅ
38098,실당하,3,ㅅ
38099,실덕하,3,ㅅ
38100,실동하,3,ㅅ
38101,실둥하,9,ㅅ
38102,실드리,28,ㅅ
38103,실득하,3,ㅅ
38104,실떡거리,28,ㅅ
38105,실떡대,28,ㅅ
38106,실떡실떡하,3,ㅅ
38107,실뚱머룩하,9,ㅅ
38108,실뚱멀뚱하,9,ㅅ
38109,실뚱하,9,ㅅ
38110,실뜨기하,3,ㅅ
38111,실랑이질하,3,ㅅ
38112,실랑이하,3,ㅅ
38113,실량하,3,ㅅ
38114,실러하,3,ㅅ
38115,실려하,3,ㅅ
38116,실력다짐하,3,ㅅ
38117,실례되,28,ㅅ
38118,실례하,3,ㅅ
38119,실로하,3,ㅅ
38120,실루덕거리,28,ㅅ
38121,실룩거리,28,ㅅ
38122,실룩대,28,ㅅ
38123,실룩샐룩하,3,ㅅ
38124,실룩실룩하,3,ㅅ
38125,실룩하,3,ㅅ
38126,실리,28,ㅅ
38127,실리하,3,ㅅ
38128,실망낙담하,3,ㅅ
38129,실망스럽,35,ㅅ
38130,실망하,3,ㅅ
38131,실명되,28,ㅅ
38132,실명하,3,ㅅ
38133,실명화되,28,ㅅ
38134,실명화하,3,ㅅ
38135,실무죽하,9,ㅅ
38136,실문하,3,ㅅ
38137,실물하,3,ㅅ
38138,실미적지근하,9,ㅅ
38139,실미지근하,9,ㅅ
38140,실미직근하,9,ㅅ
38141,실박하,9,ㅅ
38142,실버타운화되,28,ㅅ
38143,실버하,3,ㅅ
38144,실벤하,3,ㅅ
38145,실변하,3,ㅅ
38146,실본하,3,ㅅ
38147,실사되,28,ㅅ
38148,실사용하,3,ㅅ
38149,실사하,3,ㅅ
38150,실사화하,3,ㅅ
38151,실산하,3,ㅅ
38152,실살스럽,35,ㅅ
38153,실색하,3,ㅅ
38154,실생하,3,ㅅ
38155,실섭하,3,ㅅ
38156,실성통곡하,3,ㅅ
38157,실성하,3,ㅅ
38158,실세하,3,ㅅ
38159,실세화하,3,ㅅ
38160,실소하,3,ㅅ
38161,실속말하,3,ㅅ
38162,실속하,3,ㅅ
38163,실수하,3,ㅅ
38164,실습하,3,ㅅ
38165,실시되,28,ㅅ
38166,실시하,3,ㅅ
38167,실신하,3,ㅅ
38168,실실거리,28,ㅅ
38169,실실대,28,ㅅ
38170,실실하,3,ㅅ
38171,실심스럽,35,ㅅ
38172,실심하,3,ㅅ
38173,실싸움하,3,ㅅ
38174,실쌈스럽,35,ㅅ
38175,실애하,3,ㅅ
38176,실어하,3,ㅅ
38177,실언하,3,ㅅ
38178,실업하,3,ㅅ
38179,실없,7,ㅅ
38180,실여있,1,ㅅ
38181,실연되,28,ㅅ
38182,실연하,3,ㅅ
38183,실용되,28,ㅅ
38184,실용하,3,ㅅ
38185,실용화되,28,ㅅ
38186,실용화하,3,ㅅ
38187,실우하,3,ㅅ
38188,실원하,3,ㅅ
38189,실음하,3,ㅅ
38190,실의하,3,ㅅ
38191,실인심하,3,ㅅ
38192,실장하,3,ㅅ
38193,실재하,3,ㅅ
38194,실재화되,28,ㅅ
38195,실재화하,3,ㅅ
38196,실적하,3,ㅅ
38197,실전되,28,ㅅ
38198,실전하,3,ㅅ
38199,실절하,3,ㅅ
38200,실점하,3,ㅅ
38201,실정하,3,ㅅ
38202,실제화되,28,ㅅ
38203,실제화하,3,ㅅ
38204,실조하,3,ㅅ
38205,실족사하,3,ㅅ
38206,실족하,3,ㅅ
38207,실존하,3,ㅅ
38208,실종되,28,ㅅ
38209,실중하,3,ㅅ
38210,실증되,28,ㅅ
38211,실증하,3,ㅅ
38212,실지하,3,ㅅ
38213,실직되,28,ㅅ
38214,실직하,3,ㅅ
38215,실직하,9,ㅅ
38216,실진하,3,ㅅ
38217,실집행하,3,ㅅ
38218,실쭉거리,28,ㅅ
38219,실쭉대,28,ㅅ
38220,실쭉샐쭉하,3,ㅅ
38221,실쭉실쭉하,3,ㅅ
38222,실쭉실쭉하,9,ㅅ
38223,실쭉하,3,ㅅ
38224,실쭉하,9,ㅅ
38225,실천궁행하,3,ㅅ
38226,실천되,28,ㅅ
38227,실천하,3,ㅅ
38228,실천화되,28,ㅅ
38229,실천화하,3,ㅅ
38230,실청하,3,ㅅ
38231,실체하,3,ㅅ
38232,실체화하,3,ㅅ
38233,실총되,28,ㅅ
38234,실총하,3,ㅅ
38235,실추되,28,ㅅ
38236,실추하,3,ㅅ
38237,실축하,3,ㅅ
38238,실측되,28,ㅅ
38239,실측하,3,ㅅ
38240,실켜,28,ㅅ
38241,실콤하,9,ㅅ
38242,실크므레하,9,ㅅ
38243,실큼하,9,ㅅ
38244,실토정하,3,ㅅ
38245,실토하,3,ㅅ
38246,실통정하,3,ㅅ
38247,실투하,3,ㅅ
38248,실파하,3,ㅅ
38249,실팍지,43,ㅅ
38250,실팍하,9,ㅅ
38251,실패하,3,ㅅ
38252,실포하,3,ㅅ
38253,실풋실풋하,3,ㅅ
38254,실하,3,ㅅ
38255,실하,9,ㅅ
38256,실함되,28,ㅅ
38257,실함하,3,ㅅ
38258,실합하,3,ㅅ
38259,실행되,28,ㅅ
38260,실행하,3,ㅅ
38261,실향하,3,ㅅ
38262,실험되,28,ㅅ
38263,실험하,3,ㅅ
38264,실현되,28,ㅅ
38265,실현하,3,ㅅ
38266,실현화되,28,ㅅ
38267,실현화하,3,ㅅ
38268,실혈하,3,ㅅ
38269,실호하,3,ㅅ
38270,실혼하,3,ㅅ
38271,실화하,3,ㅅ
38272,실효되,28,ㅅ
38273,실효하,3,ㅅ
38274,실후하,9,ㅅ
38275,싫,44,ㅅ
38276,싫어하,3,ㅅ
38277,싫여하,3,ㅅ
38278,심,18,ㅅ
38279,심각하,3,ㅅ
38280,심각하,9,ㅅ
38281,심각화되,28,ㅅ
38282,심각화하,3,ㅅ
38283,심검하,3,ㅅ
38284,심겁하,9,ㅅ
38285,심격하,9,ㅅ
38286,심경하,3,ㅅ
38287,심계하,3,ㅅ
38288,심고되,28,ㅅ
38289,심고하,3,ㅅ
38290,심공하,9,ㅅ
38291,심광하,9,ㅅ
38292,심교하,3,ㅅ
38293,심교하,9,ㅅ
38294,심구하,3,ㅅ
38295,심규하,3,ㅅ
38296,심극하,3,ㅅ
38297,심급하,9,ㅅ
38298,심기,28,ㅅ
38299,심기일전하,3,ㅅ
38300,심난하,9,ㅅ
38301,심념하,3,ㅅ
38302,심뇌하,3,ㅅ
38303,심다하,9,ㅅ
38304,심단하,3,ㅅ
38305,심대하,9,ㅅ
38306,심도하,3,ㅅ
38307,심독하,3,ㅅ
38308,심독하,9,ㅅ
38309,심동하,3,ㅅ
38310,심두룽하,9,ㅅ
38311,심드렁하,9,ㅅ
38312,심득하,3,ㅅ
38313,심뜨렁하,9,ㅅ
38314,심란스럽,35,ㅅ
38315,심란하,9,ㅅ
38316,심량처지하,3,ㅅ
38317,심량하,3,ㅅ
38318,심려되,28,ㅅ
38319,심려하,3,ㅅ
38320,심렬되,28,ㅅ
38321,심렬하,3,ㅅ
38322,심로하,3,ㅅ
38323,심록하,3,ㅅ
38324,심룡하,3,ㅅ
38325,심리하,3,ㅅ
38326,심만의족하,9,ㅅ
38327,심맹하,3,ㅅ
38328,심멱하,3,ㅅ
38329,심모하,3,ㅅ
38330,심무소주하,9,ㅅ
38331,심문하,3,ㅅ
38332,심민하,3,ㅅ
38333,심밀하,9,ㅅ
38334,심박하,9,ㅅ
38335,심방하,3,ㅅ
38336,심벡하,3,ㅅ
38337,심벽하,9,ㅅ
38338,심복하,3,ㅅ
38339,심부름하,3,ㅅ
38340,심사되,28,ㅅ
38341,심사묵고하,3,ㅅ
38342,심사숙고하,3,ㅅ
38343,심사숙려하,3,ㅅ
38344,심사하,3,ㅅ
38345,심산하,9,ㅅ
38346,심살내리,28,ㅅ
38347,심상스럽,35,ㅅ
38348,심상하,3,ㅅ
38349,심상하,9,ㅅ
38350,심성하,3,ㅅ
38351,심쇄하,3,ㅅ
38352,심수하,3,ㅅ
38353,심수하,9,ㅅ
38354,심술궂,44,ㅅ
38355,심술부리,28,ㅅ
38356,심술스럽,35,ㅅ
38357,심숭하,9,ㅅ
38358,심시하,3,ㅅ
38359,심식하,3,ㅅ
38360,심신하,3,ㅅ
38361,심심상인하,3,ㅅ
38362,심심소일하,3,ㅅ
38363,심심장지하,3,ㅅ
38364,심심파적하,3,ㅅ
38365,심심풀이하,3,ㅅ
38366,심심하,9,ㅅ
38367,심악스럽,35,ㅅ
38368,심악하,9,ㅅ
38369,심안하,3,ㅅ
38370,심애하,3,ㅅ
38371,심약하,3,ㅅ
38372,심약하,9,ㅅ
38373,심어하,3,ㅅ
38374,심엄하,9,ㅅ
38375,심역하,3,ㅅ
38376,심열성복하,3,ㅅ
38377,심오하,9,ㅅ
38378,심온하,9,ㅅ
38379,심우하,3,ㅅ
38380,심울하,9,ㅅ
38381,심원하,3,ㅅ
38382,심원하,9,ㅅ
38383,심유하,3,ㅅ
38384,심유하,9,ㅅ
38385,심윤하,9,ㅅ
38386,심의되,28,ㅅ
38387,심의하,3,ㅅ
38388,심인하,3,ㅅ
38389,심입하,3,ㅅ
38390,심장멱구하,3,ㅅ
38391,심장적구하,3,ㅅ
38392,심장하,3,ㅅ
38393,심장하,9,ㅅ
38394,심절하,3,ㅅ
38395,심절하,9,ㅅ
38396,심정하,3,ㅅ
38397,심정하,9,ㅅ
38398,심중하,9,ㅅ
38399,심찰하,3,ㅅ
38400,심책하,3,ㅅ
38401,심청스럽,35,ㅅ
38402,심청하,9,ㅅ
38403,심축하,3,ㅅ
38404,심취되,28,ㅅ
38405,심취하,3,ㅅ
38406,심층화되,28,ㅅ
38407,심층화하,3,ㅅ
38408,심침하,3,ㅅ
38409,심침하,9,ㅅ
38410,심쿵하,3,ㅅ
38411,심탐하,3,ㅅ
38412,심토하,3,ㅅ
38413,심통스럽,35,ㅅ
38414,심통하,3,ㅅ
38415,심통하,9,ㅅ
38416,심판하,3,ㅅ
38417,심플하,9,ㅅ
38418,심하,9,ㅅ
38419,심한하,3,ㅅ
38420,심한하,9,ㅅ
38421,심해하,3,ㅅ
38422,심핵하,3,ㅅ
38423,심허하,3,ㅅ
38424,심험하,9,ㅅ
38425,심현하,9,ㅅ
38426,심형하,3,ㅅ
38427,심호흡하,3,ㅅ
38428,심혹하,9,ㅅ
38429,심화되,28,ㅅ
38430,심화풀이하,3,ㅅ
38431,심화하,3,ㅅ
38432,심활하,9,ㅅ
38433,심회하,3,ㅅ
38434,심회하,9,ㅅ
38435,심후하,9,ㅅ
38436,십년감수하,3,ㅅ
38437,십념하,3,ㅅ
38438,십두드리,28,ㅅ
38439,십분무의하,9,ㅅ
38440,십분준신하,3,ㅅ
38441,십생구사하,3,ㅅ
38442,십습장지하,3,ㅅ
38443,십습하,3,ㅅ
38444,십일제하,3,ㅅ
38445,십전구도하,3,ㅅ
38446,십전하,9,ㅅ
38447,십지부동하,3,ㅅ
38448,싯누렇,39,ㅅ
38449,싯누레지,28,ㅅ
38450,싯멀겋,39,ㅅ
38451,싯멀게지,28,ㅅ
38452,싱각하,3,ㅅ
38453,싱갱이하,3,ㅅ
38454,싱검싱검하,9,ㅅ
38455,싱검털털하,9,ㅅ
38456,싱검하,9,ㅅ
38457,싱겁,35,ㅅ
38458,싱겅싱겅하,9,ㅅ
38459,싱겅하,9,ㅅ
38460,싱그럽,35,ㅅ
38461,싱그렁벙그렁하,3,ㅅ
38462,싱그레하,3,ㅅ
38463,싱글거리,28,ㅅ
38464,싱글대,28,ㅅ
38465,싱글벙글거리,28,ㅅ
38466,싱글벙글대,28,ㅅ
38467,싱글벙글하,3,ㅅ
38468,싱글빙글거리,28,ㅅ
38469,싱글빙글대,28,ㅅ
38470,싱글빙글하,3,ㅅ
38471,싱글싱글하,3,ㅅ
38472,싱글하,3,ㅅ
38473,싱금싱금하,9,ㅅ
38474,싱긋거리,28,ㅅ
38475,싱긋대,28,ㅅ
38476,싱긋벙긋거리,28,ㅅ
38477,싱긋벙긋대,28,ㅅ
38478,싱긋벙긋하,3,ㅅ
38479,싱긋빙긋거리,28,ㅅ
38480,싱긋빙긋대,28,ㅅ
38481,싱긋빙긋하,3,ㅅ
38482,싱긋싱긋하,3,ㅅ
38483,싱긋하,3,ㅅ
38484,싱끗거리,28,ㅅ
38485,싱끗대,28,ㅅ
38486,싱끗벙끗거리,28,ㅅ
38487,싱끗벙끗대,28,ㅅ
38488,싱끗벙끗하,3,ㅅ
38489,싱끗빙끗거리,28,ㅅ
38490,싱끗빙끗대,28,ㅅ
38491,싱끗빙끗하,3,ㅅ
38492,싱끗싱끗하,3,ㅅ
38493,싱끗하,3,ㅅ
38494,싱둥싱둥하,3,ㅅ
38495,싱둥싱둥하,9,ㅅ
38496,싱둥하,9,ㅅ
38497,싱숭생숭하,9,ㅅ
38498,싱숭하,9,ㅅ
38499,싱싱하,9,ㅅ
38500,싱하,9,ㅅ
38501,싸,27,ㅆ
38502,싸,42,ㅆ
38503,싸각거리,28,ㅆ
38504,싸각대,28,ㅆ
38505,싸각싸각하,3,ㅆ
38506,싸개질하,3,ㅆ
38507,싸고돌,15,ㅆ
38508,싸근싸근하,9,ㅆ
38509,싸근하,9,ㅆ
38510,싸글싸글하,9,ㅆ
38511,싸느랗,37,ㅆ
38512,싸늘하,9,ㅆ
38513,싸다니,28,ㅆ
38514,싸다듬이하,3,ㅆ
38515,싸대,28,ㅆ
38516,싸대치,28,ㅆ
38517,싸데려가,27,ㅆ
38518,싸돌,15,ㅆ
38519,싸돌아다니,28,ㅆ
38520,싸드레하,9,ㅆ
38521,싸드름하,9,ㅆ
38522,싸드리하,9,ㅆ
38523,싸라락거리,28,ㅆ
38524,싸라락대,28,ㅆ
38525,싸라락싸라락하,3,ㅆ
38526,싸락거리,28,ㅆ
38527,싸락대,28,ㅆ
38528,싸락싸락하,3,ㅆ
38529,싸르락거리,28,ㅆ
38530,싸르락대,28,ㅆ
38531,싸르락싸르락하,3,ㅆ
38532,싸르륵거리,28,ㅆ
38533,싸르륵대,28,ㅆ
38534,싸르륵싸르륵하,3,ㅆ
38535,싸르륵하,3,ㅆ
38536,싸륵거리,28,ㅆ
38537,싸륵대,28,ㅆ
38538,싸륵싸륵하,3,ㅆ
38539,싸륵하,3,ㅆ
38540,싸름하,9,ㅆ
38541,싸리하,9,ㅆ
38542,싸매,28,ㅆ
38543,싸물거리,28,ㅆ
38544,싸물대,28,ㅆ
38545,싸물싸물하,3,ㅆ
38546,싸부랑거리,28,ㅆ
38547,싸부랑대,28,ㅆ
38548,싸부랑싸부랑하,3,ㅆ
38549,싸부랑질하,3,ㅆ
38550,싸시락하,9,ㅆ
38551,싸안,17,ㅆ
38552,싸우,28,ㅆ
38553,싸움박질하,3,ㅆ
38554,싸움지거리하,3,ㅆ
38555,싸움질하,3,ㅆ
38556,싸움짓거리하,3,ㅆ
38557,싸움하,3,ㅆ
38558,싸이,28,ㅆ
38559,싸작거리,28,ㅆ
38560,싸작대,28,ㅆ
38561,싸작싸작하,3,ㅆ
38562,싸작하,3,ㅆ
38563,싸잡히,28,ㅆ
38564,싸적거리,28,ㅆ
38565,싸쥐,28,ㅆ
38566,싸지르,26,ㅆ
38567,싸하,9,ㅆ
38568,싹독거리,28,ㅆ
38569,싹독대,28,ㅆ
38570,싹독싹독하,3,ㅆ
38571,싹독하,3,ㅆ
38572,싹둑거리,28,ㅆ
38573,싹둑대,28,ㅆ
38574,싹둑싹둑하,3,ㅆ
38575,싹둑싹둑하,9,ㅆ
38576,싹수없,7,ㅆ
38577,싹싹거리,28,ㅆ
38578,싹싹대,28,ㅆ
38579,싹싹하,9,ㅆ
38580,싹쓸이하,3,ㅆ
38581,싹없,7,ㅆ
38582,싹접하,3,ㅆ
38583,싹트,30,ㅆ
38584,싼거리질하,3,ㅆ
38585,싼거리하,3,ㅆ
38586,싼득거리,28,ㅆ
38587,싼득대,28,ㅆ
38588,싼득싼득하,3,ㅆ
38589,싼득싼득하,9,ㅆ
38590,싼득하,9,ㅆ
38591,싼흥정하,3,ㅆ
38592,쌀강거리,28,ㅆ
38593,쌀강대,28,ㅆ
38594,쌀강쌀강하,3,ㅆ
38595,쌀강쌀강하,9,ㅆ
38596,쌀강하,3,ㅆ
38597,쌀긋거리,28,ㅆ
38598,쌀긋대,28,ㅆ
38599,쌀긋쌀긋하,3,ㅆ
38600,쌀긋쌀긋하,9,ㅆ
38601,쌀긋하,3,ㅆ
38602,쌀긋하,9,ㅆ
38603,쌀랑거리,28,ㅆ
38604,쌀랑대,28,ㅆ
38605,쌀랑쌀랑하,3,ㅆ
38606,쌀랑쌀랑하,9,ㅆ
38607,쌀랑하,9,ㅆ
38608,쌀래거리,28,ㅆ
38609,쌀래대,28,ㅆ
38610,쌀래쌀래하,3,ㅆ
38611,쌀래하,3,ㅆ
38612,쌀사,27,ㅆ
38613,쌀쌀거리,28,ㅆ
38614,쌀쌀대,28,ㅆ
38615,쌀쌀맞,32,ㅆ
38616,쌀쌀스럽,35,ㅆ
38617,쌀쌀하,9,ㅆ
38618,쌀장사하,3,ㅆ
38619,쌀캉거리,28,ㅆ
38620,쌀캉대,28,ㅆ
38621,쌀캉쌀캉하,3,ㅆ
38622,쌀캉쌀캉하,9,ㅆ
38623,쌀캉하,3,ㅆ
38624,쌀팔,15,ㅆ
38625,쌈박거리,28,ㅆ
38626,쌈박대,28,ㅆ
38627,쌈박쌈박하,3,ㅆ
38628,쌈박질하,3,ㅆ
38629,쌈박하,3,ㅆ
38630,쌈박하,9,ㅆ
38631,쌈빡거리,28,ㅆ
38632,쌈빡대,28,ㅆ
38633,쌈빡쌈빡하,3,ㅆ
38634,쌈빡하,3,ㅆ
38635,쌈빡하,9,ㅆ
38636,쌈싸우,28,ㅆ
38637,쌈지거리하,3,ㅆ
38638,쌈지뜨,30,ㅆ
38639,쌈질하,3,ㅆ
38640,쌈짓거리하,3,ㅆ
38641,쌈하,3,ㅆ
38642,쌉수리하,9,ㅆ
38643,쌉시근하,9,ㅆ
38644,쌉싸래하,9,ㅆ
38645,쌉싸름하,9,ㅆ
38646,쌉쌀하,9,ㅆ
38647,쌉쌉하,9,ㅆ
38648,쌉쓰레하,9,ㅆ
38649,쌉쓰름하,9,ㅆ
38650,쌉쓰리하,9,ㅆ
38651,쌉쓸하,9,ㅆ
38652,쌍갈지,28,ㅆ
38653,쌍군하,9,ㅆ
38654,쌍그란하,9,ㅆ
38655,쌍그렁하,9,ㅆ
38656,쌍그렇,39,ㅆ
38657,쌍그레하,3,ㅆ
38658,쌍글거리,28,ㅆ
38659,쌍글대,28,ㅆ
38660,쌍글빵글거리,28,ㅆ
38661,쌍글빵글대,28,ㅆ
38662,쌍글빵글하,3,ㅆ
38663,쌍글쌍글하,3,ㅆ
38664,쌍글하,3,ㅆ
38665,쌍글하,9,ㅆ
38666,쌍긋거리,28,ㅆ
38667,쌍긋대,28,ㅆ
38668,쌍긋빵긋거리,28,ㅆ
38669,쌍긋빵긋대,28,ㅆ
38670,쌍긋빵긋하,3,ㅆ
38671,쌍긋쌍긋하,3,ㅆ
38672,쌍긋하,3,ㅆ
38673,쌍기마하,3,ㅆ
38674,쌍까풀지,43,ㅆ
38675,쌍꺼풀지,43,ㅆ
38676,쌍끗거리,28,ㅆ
38677,쌍끗대,28,ㅆ
38678,쌍끗빵끗거리,28,ㅆ
38679,쌍끗빵끗대,28,ㅆ
38680,쌍끗빵끗하,3,ㅆ
38681,쌍끗쌍끗하,3,ㅆ
38682,쌍끗하,3,ㅆ
38683,쌍나란하,9,ㅆ
38684,쌍넝하,9,ㅆ
38685,쌍녕하,9,ㅆ
38686,쌍다듬이질하,3,ㅆ
38687,쌍동거리,28,ㅆ
38688,쌍동대,28,ㅆ
38689,쌍동쌍동하,3,ㅆ
38690,쌍되,43,ㅆ
38691,쌍둥거리,28,ㅆ
38692,쌍둥대,28,ㅆ
38693,쌍립하,3,ㅆ
38694,쌍말하,3,ㅆ
38695,쌍망하,3,ㅆ
38696,쌍메질하,3,ㅆ
38697,쌍목도하,3,ㅆ
38698,쌍묘박하,3,ㅆ
38699,쌍방망이질하,3,ㅆ
38700,쌍방향화되,28,ㅆ
38701,쌍보하,3,ㅆ
38702,쌍붙이하,3,ㅆ
38703,쌍붙임되,28,ㅆ
38704,쌍붙임하,3,ㅆ
38705,쌍생하,3,ㅆ
38706,쌍서하,3,ㅆ
38707,쌍스럽,35,ㅆ
38708,쌍심지나,27,ㅆ
38709,쌍심지서,28,ㅆ
38710,쌍심지오르,26,ㅆ
38711,쌍유하,3,ㅆ
38712,쌍융하,3,ㅆ
38713,쌍전하,9,ㅆ
38714,쌍절하,9,ㅆ
38715,쌍존하,3,ㅆ
38716,쌍지게질하,3,ㅆ
38717,쌍콤하,9,ㅆ
38718,쌍태하,3,ㅆ
38719,쌍폐하,3,ㅆ
38720,쌍행하,3,ㅆ
38721,쌓,17,ㅆ
38722,쌓이,28,ㅆ
38723,쌔,28,ㅆ
38724,쌔근거리,28,ㅆ
38725,쌔근닥거리,28,ㅆ
38726,쌔근닥대,28,ㅆ
38727,쌔근닥쌔근닥하,3,ㅆ
38728,쌔근대,28,ㅆ
38729,쌔근덕거리,28,ㅆ
38730,쌔근덕대,28,ㅆ
38731,쌔근덕쌔근덕하,3,ㅆ
38732,쌔근발딱거리,28,ㅆ
38733,쌔근발딱대,28,ㅆ
38734,쌔근발딱쌔근발딱하,3,ㅆ
38735,쌔근발딱하,3,ㅆ
38736,쌔근쌔근하,3,ㅆ
